user_id,order_number,product_id,add_to_cart_order
4969,13,9852,2
4969,13,3950,3
4969,13,892,5
4969,13,6431,7
4970,11,6202,1
4970,11,795,2
4970,11,6377,3
4971,13,9519,1
4971,13,845,2
4971,13,11500,3
4971,13,1106,4
4971,13,4572,5
4971,13,1173,6
4971,13,981,7
4972,3,3301,1
4972,3,500,2
4972,3,4617,3
4972,3,2252,4
4972,3,1334,5
4972,3,8749,6
4972,3,10438,7
4972,3,7161,8
4972,3,3997,9
4972,3,10800,10
4972,3,1889,11
4972,3,5265,12
4972,3,7562,13
4972,3,44,14
4972,3,2939,15
4972,3,1262,16
4972,3,6305,17
4972,3,3235,18
4972,3,945,19
4972,3,5425,20
4972,3,1974,22
4973,8,3444,1
4973,8,12897,2
4973,8,9769,3
4973,8,6303,4
4973,8,3225,5
4973,8,45,6
4973,8,8105,7
4973,8,326,9
4974,8,6614,1
4974,8,2217,2
4974,8,913,3
4974,8,2893,4
4974,8,11350,5
4974,8,1788,6
4974,8,2513,7
4975,5,0,1
4976,13,5969,1
4976,13,1662,2
4976,13,8575,3
4976,13,8574,4
4976,13,8346,5
4977,11,6664,1
4977,11,2167,2
4977,11,1415,3
4977,11,8782,4
4977,11,2744,5
4977,11,2734,6
4977,11,475,7
4977,11,9751,8
4977,11,2631,9
4977,11,3097,10
4977,11,6060,11
4977,11,5810,12
4978,12,9223,1
4978,12,1083,2
4978,12,3731,3
4978,12,2644,4
4978,12,1248,5
4978,12,1309,6
4978,12,391,7
4978,12,625,8
4978,12,361,9
4979,29,44,1
4979,29,4652,2
4979,29,1364,3
4979,29,1295,4
4979,29,143,5
4979,29,365,6
4979,29,2031,7
4979,29,474,8
4979,29,483,9
4979,29,1006,10
4979,29,402,11
4979,29,293,12
4979,29,2864,13
4979,29,2788,14
4979,29,10013,15
4979,29,351,16
4979,29,1461,17
4979,29,382,18
4980,8,1601,1
4981,4,2662,1
4981,4,6,2
4981,4,864,3
4981,4,3876,4
4981,4,1309,5
4981,4,5627,6
4981,4,1442,7
4982,9,585,1
4982,9,7040,2
4982,9,7953,3
4982,9,7951,4
4982,9,12571,5
4982,9,1262,6
4982,9,6715,7
4982,9,10538,8
4982,9,3357,10
4982,9,5325,12
4982,9,9267,13
4982,9,8932,14
4982,9,1141,15
4982,9,2374,16
4983,15,1546,1
4983,15,2301,2
4983,15,2746,3
4983,15,1484,4
4983,15,4719,5
4983,15,10413,6
4983,15,105,7
4983,15,629,8
4983,15,1846,9
4983,15,496,10
4983,15,3004,11
4983,15,143,12
4983,15,42,13
4983,15,2493,14
4983,15,1947,15
4983,15,1367,16
4983,15,2890,17
4984,16,12378,1
4984,16,483,2
4984,16,274,3
4984,16,2973,4
4984,16,5200,5
4985,13,233,1
4986,7,487,1
4987,27,220,1
4987,27,38,2
4987,27,1015,3
4987,27,1841,4
4987,27,1031,5
4988,14,0,1
4988,14,8042,2
4988,14,1547,3
4988,14,1756,4
4988,14,7810,5
4988,14,714,6
4988,14,1106,7
4988,14,7804,8
4988,14,993,9
4988,14,20,10
4988,14,1973,11
4988,14,3558,12
4988,14,1005,13
4988,14,156,14
4988,14,1578,16
4988,14,11695,17
4988,14,9972,18
4989,4,2765,2
4989,4,11039,3
4990,11,8618,1
4990,11,7258,2
4990,11,31,3
4990,11,632,4
4990,11,7739,5
4990,11,1106,6
4990,11,3970,7
4990,11,3676,8
4990,11,3511,9
4990,11,836,10
4990,11,521,11
4990,11,9556,12
4990,11,12509,13
4990,11,1482,14
4990,11,9938,15
4990,11,2192,16
4990,11,2017,17
4990,11,1125,18
4990,11,4868,19
4990,11,7556,20
4990,11,1046,21
4990,11,9093,22
4991,6,11075,1
4991,6,1293,2
4991,6,2644,3
4991,6,10124,4
4991,6,1300,5
4991,6,45,6
4991,6,8782,7
4991,6,126,8
4991,6,127,10
4991,6,3535,11
4992,6,1759,1
4992,6,2853,2
4992,6,106,3
4992,6,63,4
4993,32,6244,1
4993,32,910,2
4994,5,3002,1
4994,5,1311,2
4994,5,391,3
4994,5,4100,4
4994,5,6,5
4994,5,450,6
4994,5,242,7
4994,5,3650,8
4994,5,259,9
4994,5,2658,10
4994,5,1423,11
4994,5,4936,12
4994,5,8916,13
4994,5,11903,14
4994,5,300,15
4994,5,518,16
4995,30,237,1
4995,30,6,2
4995,30,45,3
4995,30,521,4
4995,30,2664,5
4995,30,246,6
4995,30,232,7
4995,30,1492,8
4995,30,3380,9
4995,30,7647,10
4995,30,2294,11
4995,30,1402,12
4995,30,3630,13
4995,30,9622,15
4995,30,1468,16
4995,30,795,17
4996,7,2229,1
4996,7,1690,2
4996,7,2429,3
4996,7,3122,4
4996,7,299,5
4996,7,8349,6
4996,7,4727,7
4996,7,3399,8
4996,7,5361,10
4996,7,1947,11
4996,7,2644,12
4996,7,260,13
4996,7,4251,14
4996,7,6890,15
4996,7,869,16
4996,7,1420,17
4996,7,135,18
4996,7,4487,19
4996,7,11757,20
4997,44,10234,1
4997,44,1251,2
4997,44,9077,3
4997,44,5861,4
4997,44,7436,5
4997,44,7979,6
4997,44,13633,7
4997,44,2162,9
4997,44,1738,10
4997,44,2006,12
4997,44,6811,13
4998,8,2104,1
4998,8,8093,2
4998,8,8681,3
4998,8,393,4
4998,8,864,5
4998,8,625,6
4998,8,1352,7
4998,8,7662,8
4998,8,2482,9
4998,8,204,10
4998,8,399,11
4999,16,44,1
4999,16,211,2
4999,16,30,3
4999,16,10875,4
4999,16,441,5
4999,16,2647,6
4999,16,2569,7
5000,10,4315,1
5000,10,6102,2
5000,10,1956,3
5000,10,691,4
5000,10,5750,5
5000,10,12762,6
5000,10,2149,7
5001,4,10,2
5002,5,870,1
5003,36,6646,1
5003,36,5378,2
5003,36,705,3
5003,36,808,4
5003,36,5581,5
5004,10,1585,1
5004,10,5429,2
5004,10,6539,3
5005,11,3276,1
5005,11,591,2
5005,11,44,3
5005,11,209,4
5005,11,614,5
5005,11,257,6
5005,11,2443,7
5005,11,2658,8
5006,6,3256,1
5006,6,3145,2
5006,6,428,3
5006,6,4682,4
5007,15,1546,1
5007,15,12493,2
5007,15,12079,3
5007,15,2332,4
5008,26,2174,1
5008,26,6319,2
5008,26,3113,3
5008,26,3389,4
5008,26,1465,5
5008,26,5816,6
5008,26,1408,7
5008,26,10624,8
5008,26,1351,9
5008,26,1872,10
5008,26,1277,11
5008,26,2030,12
5008,26,7261,13
5008,26,2893,14
5008,26,1402,15
5008,26,4749,16
5008,26,8609,17
5008,26,7030,18
5008,26,186,19
5009,7,1929,1
5009,7,5217,2
5010,4,179,1
5010,4,211,2
5010,4,272,3
5010,4,259,4
5010,4,2029,5
5010,4,3722,6
5010,4,53,7
5011,23,1083,2
5011,23,8765,3
5011,23,3045,4
5011,23,9637,5
5011,23,250,6
5011,23,181,7
5011,23,1592,9
5011,23,5469,10
5011,23,2339,11
5012,5,1690,1
5012,5,8590,2
5012,5,12227,3
5012,5,415,4
5012,5,2189,5
5012,5,625,6
5012,5,377,7
5012,5,901,8
5012,5,259,9
5012,5,274,10
5012,5,6847,11
5012,5,2103,13
5012,5,194,14
5012,5,498,15
5012,5,1006,16
5012,5,483,17
5012,5,1295,18
5012,5,1474,19
5012,5,45,20
5012,5,10356,21
5012,5,2228,22
5012,5,391,23
5012,5,1294,24
5013,3,4531,1
5013,3,4035,2
5013,3,44,3
5013,3,1676,4
5013,3,3180,5
5013,3,641,6
5013,3,5096,7
5013,3,781,8
5013,3,2525,9
5013,3,841,10
5013,3,3292,11
5013,3,10680,12
5013,3,441,13
5013,3,12316,16
5013,3,883,17
5013,3,12538,18
5013,3,14,19
5013,3,12019,20
5013,3,5245,21
5013,3,11989,22
5013,3,11990,23
5013,3,2695,24
5013,3,12345,25
5013,3,8964,26
5013,3,1404,27
5013,3,4446,28
5013,3,2493,30
5013,3,4216,31
5013,3,1536,32
5013,3,2351,33
5013,3,8271,34
5014,5,12177,1
5014,5,11,2
5015,26,1461,1
5015,26,912,2
5015,26,6202,3
5015,26,200,4
5015,26,9906,5
5015,26,6050,6
5015,26,1474,7
5016,5,6587,1
5016,5,6144,2
5016,5,186,3
5016,5,5063,4
5016,5,265,6
5016,5,2791,7
5016,5,2479,8
5016,5,902,9
5017,22,3427,1
5017,22,9414,2
5017,22,4948,3
5017,22,10280,4
5017,22,7024,5
5017,22,5083,6
5017,22,3141,7
5017,22,4281,8
5018,4,1080,1
5019,6,6758,1
5020,6,3540,1
5020,6,781,2
5020,6,9852,3
5020,6,1612,4
5020,6,3453,5
5020,6,776,6
5020,6,591,7
5020,6,8949,8
5020,6,8966,9
5020,6,5415,10
5020,6,1429,11
5020,6,7144,12
5020,6,2469,13
5020,6,3612,14
5020,6,5463,15
5020,6,1903,16
5020,6,11813,17
5020,6,3502,18
5020,6,807,19
5020,6,7064,20
5020,6,3991,21
5020,6,4978,22
5020,6,8079,23
5020,6,9372,24
5020,6,3449,25
5020,6,12172,26
5020,6,181,28
5020,6,8965,29
5020,6,10539,30
5020,6,3288,32
5020,6,11455,33
5020,6,5091,34
5020,6,9197,35
5020,6,785,36
5020,6,5876,37
5020,6,534,38
5020,6,5606,39
5020,6,44,40
5020,6,7526,41
5020,6,326,42
5021,42,6,1
5021,42,50,2
5021,42,20,3
5021,42,145,4
5021,42,3178,5
5021,42,7647,6
5022,8,2715,1
5022,8,420,2
5023,7,2564,1
5023,7,4760,2
5023,7,262,3
5023,7,3595,4
5024,4,3409,2
5024,4,2864,3
5024,4,5905,4
5024,4,3949,5
5024,4,6759,7
5024,4,1730,8
5024,4,5094,9
5024,4,12,10
5024,4,4077,11
5025,6,68,1
5025,6,66,2
5026,39,8352,1
5026,39,3523,2
5026,39,2991,3
5026,39,4231,4
5026,39,2270,5
5026,39,4077,6
5026,39,344,7
5026,39,2963,8
5026,39,4333,9
5026,39,8940,10
5026,39,99,11
5026,39,3186,12
5026,39,7057,13
5026,39,647,14
5026,39,1341,15
5026,39,3144,16
5027,7,737,1
5027,7,2104,2
5027,7,3591,3
5027,7,6078,4
5027,7,6800,5
5027,7,1282,6
5027,7,200,7
5027,7,2558,8
5027,7,357,9
5027,7,204,10
5027,7,1358,11
5027,7,386,12
5027,7,353,13
5027,7,11248,14
5027,7,111,15
5027,7,2123,16
5027,7,143,17
5027,7,1277,18
5027,7,2087,19
5027,7,1441,20
5027,7,36,21
5027,7,45,22
5027,7,400,23
5027,7,1224,24
5027,7,107,25
5027,7,1366,26
5027,7,1276,27
5027,7,153,28
5027,7,1535,29
5027,7,5193,30
5028,6,8444,1
5028,6,5846,4
5028,6,2681,7
5028,6,3271,8
5028,6,6541,9
5028,6,7248,10
5028,6,1066,11
5028,6,4760,12
5028,6,4280,13
5028,6,13332,15
5029,17,901,1
5029,17,3109,2
5029,17,638,3
5029,17,1268,4
5029,17,2559,5
5029,17,186,6
5029,17,1254,7
5029,17,10166,8
5029,17,2828,9
5029,17,439,10
5030,3,7409,1
5030,3,5327,2
5030,3,382,3
5031,33,3656,1
5031,33,5778,2
5031,33,4617,3
5032,8,1027,1
5032,8,1354,2
5032,8,5193,3
5032,8,3014,4
5032,8,85,5
5032,8,1006,6
5032,8,2294,7
5032,8,2885,8
5032,8,87,9
5033,6,5193,1
5033,6,12932,2
5033,6,439,3
5033,6,82,4
5033,6,11465,5
5033,6,74,6
5033,6,6305,7
5033,6,181,8
5033,6,250,9
5033,6,143,10
5033,6,416,11
5033,6,2838,12
5033,6,289,13
5033,6,54,14
5033,6,339,15
5033,6,153,17
5033,6,363,18
5033,6,6,19
5033,6,4114,20
5033,6,2293,21
5034,32,44,1
5034,32,864,2
5034,32,135,3
5034,32,179,4
5034,32,12,5
5034,32,82,6
5034,32,4565,7
5034,32,4375,8
5034,32,340,9
5034,32,7367,10
5034,32,5325,11
5034,32,7777,12
5034,32,181,13
5034,32,351,14
5034,32,4001,15
5034,32,1223,16
5034,32,10462,17
5034,32,12439,18
5034,32,18,19
5034,32,1548,20
5034,32,259,21
5034,32,2185,22
5034,32,12158,23
5035,31,1573,1
5035,31,5074,2
5035,31,3997,3
5035,31,4860,4
5035,31,8600,5
5035,31,5844,6
5035,31,2275,7
5035,31,0,8
5036,3,10649,1
5036,3,6624,2
5036,3,1243,3
5036,3,4048,4
5036,3,1244,5
5036,3,1245,6
5036,3,868,7
5036,3,1318,8
5036,3,44,9
5036,3,1349,10
5036,3,8609,11
5036,3,10973,12
5037,7,427,1
5037,7,852,2
5037,7,96,3
5037,7,835,4
5038,32,9272,1
5038,32,1989,2
5038,32,5006,3
5038,32,7061,4
5038,32,787,5
5038,32,5775,6
5038,32,3144,7
5038,32,6649,8
5038,32,10957,10
5038,32,3510,11
5038,32,1660,12
5038,32,304,14
5038,32,4865,15
5038,32,287,16
5038,32,8832,17
5038,32,4704,18
5038,32,1335,19
5038,32,3973,20
5038,32,863,21
5038,32,7733,22
5038,32,1609,23
5038,32,9849,24
5039,33,8042,1
5039,33,13649,2
5039,33,8359,3
5039,33,13478,4
5039,33,9685,5
5039,33,3140,7
5039,33,1915,9
5039,33,7290,10
5040,15,7326,1
5040,15,3511,2
5040,15,13603,3
5040,15,2937,4
5040,15,2594,5
5040,15,7477,6
5040,15,4963,7
5040,15,3848,8
5040,15,96,9
5040,15,1369,10
5041,11,4038,1
5041,11,647,2
5041,11,993,3
5041,11,8017,4
5042,15,436,2
5042,15,1628,3
5042,15,4050,4
5042,15,197,5
5043,22,792,2
5043,22,12111,3
5043,22,856,4
5043,22,6693,7
5043,22,44,8
5043,22,6456,11
5043,22,8540,12
5043,22,2120,13
5043,22,3950,15
5043,22,662,16
5043,22,12602,18
5043,22,12153,19
5043,22,10991,20
5043,22,5653,21
5043,22,1044,22
5043,22,4231,24
5043,22,12992,25
5043,22,8981,27
5043,22,877,29
5043,22,892,30
5043,22,6544,31
5043,22,11434,33
5043,22,12067,34
5043,22,12608,35
5043,22,213,36
5044,10,20,1
5044,10,4805,2
5044,10,135,3
5044,10,352,4
5044,10,41,5
5045,31,10564,1
5045,31,20,2
5045,31,737,3
5045,31,106,4
5045,31,441,5
5045,31,1858,6
5045,31,4706,7
5046,7,4877,2
5046,7,623,3
5046,7,3185,4
5047,31,614,1
5048,13,2179,1
5048,13,2933,2
5048,13,12924,4
5048,13,181,5
5048,13,6517,7
5048,13,3087,9
5049,3,843,1
5049,3,3915,2
5049,3,0,3
5049,3,12330,4
5049,3,742,5
5049,3,1180,6
5049,3,1671,7
5049,3,9552,8
5049,3,5398,9
5049,3,5496,10
5049,3,1100,11
5049,3,1250,12
5049,3,3697,13
5049,3,34,14
5050,6,44,1
5050,6,864,2
5050,6,2572,3
5050,6,30,4
5050,6,134,5
5050,6,181,6
5050,6,20,7
5050,6,2484,8
5050,6,7979,9
5050,6,8320,10
5050,6,7076,11
5050,6,12865,12
5050,6,5708,13
5050,6,1260,14
5050,6,391,15
5050,6,189,16
5050,6,10658,17
5050,6,3240,18
5050,6,1992,19
5050,6,832,20
5050,6,3386,21
5050,6,866,22
5050,6,4112,23
5050,6,877,24
5050,6,875,25
5050,6,5579,26
5050,6,6789,27
5050,6,11454,28
5051,25,6611,1
5051,25,259,2
5051,25,901,3
5051,25,1718,4
5051,25,5938,5
5051,25,209,6
5051,25,1349,7
5051,25,518,8
5051,25,1923,9
5051,25,44,10
5051,25,17,11
5051,25,30,12
5052,14,1073,1
5052,14,156,2
5052,14,5085,3
5052,14,3312,4
5052,14,1876,5
5052,14,209,6
5052,14,1359,7
5052,14,7086,8
5052,14,1519,10
5052,14,6089,11
5052,14,1089,12
5052,14,4287,13
5052,14,13404,14
5052,14,543,15
5052,14,3271,16
5053,9,4334,1
5053,9,2906,2
5053,9,10997,3
5053,9,1268,4
5054,15,1484,1
5054,15,7130,2
5055,8,3711,1
5055,8,6,2
5055,8,220,3
5055,8,11840,4
5055,8,1461,5
5055,8,537,6
5055,8,4330,7
5055,8,2357,9
5056,10,2873,1
5056,10,1233,2
5056,10,2150,3
5056,10,1351,4
5056,10,3710,5
5056,10,6871,6
5056,10,44,7
5056,10,8906,8
5056,10,2818,9
5056,10,1470,10
5056,10,135,11
5056,10,1408,12
5056,10,3171,13
5056,10,4385,14
5057,6,6196,1
5057,6,9245,2
5057,6,1228,3
5057,6,4339,4
5057,6,3086,5
5057,6,9563,6
5057,6,7760,7
5057,6,6944,8
5057,6,2117,9
5058,46,1502,1
5058,46,2483,2
5058,46,852,3
5058,46,3407,4
5058,46,1942,5
5058,46,2131,6
5058,46,12136,7
5058,46,178,8
5058,46,4389,9
5058,46,141,10
5058,46,1421,11
5058,46,430,12
5058,46,393,13
5058,46,4487,14
5058,46,2129,15
5058,46,5846,16
5058,46,8816,18
5058,46,7399,19
5059,13,44,1
5059,13,525,2
5059,13,9143,3
5059,13,274,4
5059,13,474,5
5059,13,143,6
5059,13,332,7
5059,13,646,8
5059,13,2873,9
5059,13,441,10
5059,13,6594,11
5059,13,444,12
5059,13,993,13
5059,13,901,14
5059,13,2494,15
5059,13,1351,16
5059,13,383,17
5059,13,97,18
5060,15,2445,2
5060,15,2625,3
5060,15,1318,5
5060,15,10326,6
5060,15,13534,7
5060,15,2370,8
5061,8,153,1
5061,8,3180,2
5061,8,2526,3
5061,8,2798,4
5061,8,2683,5
5061,8,477,6
5062,5,2132,1
5062,5,3820,2
5062,5,341,3
5063,43,44,1
5063,43,86,2
5063,43,152,3
5063,43,6807,4
5063,43,143,5
5063,43,454,6
5063,43,2349,7
5063,43,2365,8
5063,43,483,9
5063,43,47,10
5063,43,1463,11
5063,43,1364,12
5063,43,85,13
5063,43,157,14
5063,43,2587,15
5063,43,192,16
5063,43,1295,17
5063,43,909,18
5063,43,232,19
5063,43,3784,20
5063,43,6889,21
5063,43,629,22
5063,43,8639,23
5063,43,2885,24
5063,43,2493,25
5063,43,8552,26
5063,43,1542,27
5064,6,1525,1
5064,6,7113,2
5065,5,284,2
5065,5,231,3
5065,5,153,4
5065,5,3747,5
5065,5,842,6
5065,5,1456,7
5065,5,405,8
5066,47,108,1
5066,47,2557,2
5066,47,17,3
5066,47,403,4
5066,47,200,5
5066,47,396,6
5066,47,135,7
5066,47,7780,8
5066,47,2329,9
5066,47,2835,10
5066,47,386,11
5066,47,385,12
5066,47,1362,13
5066,47,468,14
5066,47,1297,15
5066,47,1402,16
5066,47,178,17
5066,47,1241,18
5066,47,6,19
5066,47,1546,20
5066,47,143,21
5066,47,109,22
5067,7,863,1
5067,7,1235,2
5067,7,5203,3
5067,7,42,4
5067,7,1389,5
5067,7,3573,6
5067,7,882,7
5068,14,3673,1
5068,14,498,2
5068,14,1666,3
5068,14,275,4
5068,14,11241,5
5068,14,533,6
5068,14,1119,7
5068,14,919,8
5069,34,2681,1
5069,34,1782,2
5069,34,1227,3
5069,34,135,4
5069,34,826,5
5069,34,250,6
5069,34,6375,7
5069,34,181,8
5069,34,2217,9
5069,34,9,10
5069,34,1789,11
5069,34,5443,12
5070,8,6648,1
5070,8,82,2
5070,8,3768,3
5070,8,13657,4
5070,8,3578,5
5071,6,4629,1
5071,6,566,2
5071,6,7625,3
5071,6,6547,4
5072,17,6330,2
5072,17,13525,3
5072,17,12408,4
5072,17,11894,5
5073,18,366,1
5073,18,2616,2
5073,18,1402,3
5073,18,1000,4
5073,18,1141,5
5073,18,393,6
5073,18,180,7
5073,18,4788,8
5073,18,189,9
5073,18,4619,10
5073,18,2327,11
5073,18,5254,12
5073,18,6874,13
5073,18,4903,14
5073,18,3857,15
5073,18,209,16
5074,3,45,1
5074,3,272,2
5074,3,1364,3
5074,3,498,4
5074,3,209,5
5074,3,220,6
5074,3,1818,7
5074,3,598,8
5074,3,3101,10
5074,3,1348,11
5074,3,1341,12
5074,3,2416,14
5074,3,2341,15
5075,8,2644,1
5075,8,1876,2
5075,8,7737,4
5075,8,250,5
5075,8,11583,6
5075,8,4593,7
5075,8,10705,8
5075,8,1012,9
5075,8,13038,11
5075,8,12548,13
5075,8,7960,15
5075,8,3041,16
5075,8,741,17
5075,8,5016,19
5075,8,10538,20
5075,8,4015,23
5075,8,282,24
5075,8,1005,25
5075,8,5576,26
5075,8,13331,31
5075,8,1313,32
5075,8,1574,33
5076,6,795,1
5076,6,2317,2
5076,6,2644,3
5076,6,625,4
5076,6,3089,5
5076,6,3759,6
5077,12,1975,1
5077,12,7512,2
5077,12,10582,3
5077,12,8222,4
5077,12,3285,5
5077,12,382,6
5077,12,11901,7
5078,3,143,1
5078,3,2158,2
5078,3,5104,3
5078,3,8700,4
5078,3,44,5
5078,3,405,6
5078,3,20,7
5078,3,2832,8
5078,3,204,9
5078,3,3591,10
5078,3,13128,11
5078,3,2438,12
5078,3,5103,13
5078,3,3386,14
5078,3,2771,15
5079,7,7545,1
5079,7,3504,2
5079,7,7821,3
5079,7,11138,4
5079,7,2675,5
5079,7,1089,6
5079,7,5391,7
5079,7,2259,8
5079,7,3953,9
5079,7,6982,10
5079,7,145,11
5079,7,10126,13
5079,7,9647,14
5079,7,250,15
5079,7,10109,16
5079,7,5522,17
5079,7,1747,19
5079,7,2486,20
5079,7,11801,21
5079,7,344,22
5079,7,4957,23
5079,7,715,24
5079,7,2701,25
5079,7,9567,26
5079,7,5384,27
5079,7,2361,28
5079,7,11110,29
5080,29,186,1
5080,29,106,2
5080,29,82,3
5080,29,143,4
5080,29,288,5
5080,29,13513,6
5080,29,3387,7
5080,29,74,8
5080,29,382,9
5080,29,2065,10
5080,29,2365,11
5080,29,623,12
5080,29,180,13
5080,29,8675,14
5080,29,232,15
5080,29,44,16
5080,29,1364,17
5080,29,1305,18
5080,29,4660,19
5080,29,901,20
5080,29,265,21
5080,29,391,22
5080,29,893,23
5080,29,6712,25
5080,29,3871,26
5081,4,1250,1
5081,4,1109,2
5081,4,761,3
5081,4,1807,4
5081,4,4171,5
5081,4,333,6
5081,4,7070,7
5081,4,7482,8
5081,4,5662,9
5081,4,2938,10
5081,4,344,11
5081,4,4916,12
5081,4,3038,13
5081,4,652,14
5081,4,1974,15
5082,26,2485,1
5082,26,1930,2
5082,26,4004,3
5082,26,20,4
5082,26,31,5
5082,26,2505,6
5082,26,1006,7
5082,26,157,8
5082,26,1486,9
5082,26,2269,10
5082,26,9017,11
5082,26,259,12
5083,25,4582,1
5083,25,2293,2
5083,25,8815,3
5083,25,10615,4
5083,25,66,5
5083,25,69,6
5083,25,68,7
5083,25,8528,8
5083,25,3188,9
5083,25,2845,10
5083,25,10545,11
5083,25,5544,12
5083,25,10701,13
5083,25,4782,14
5083,25,4407,15
5083,25,12158,16
5083,25,2290,18
5083,25,72,19
5084,4,1458,1
5084,4,2594,2
5084,4,111,3
5084,4,12064,4
5084,4,1588,5
5084,4,4620,6
5084,4,6250,7
5085,3,44,2
5085,3,145,3
5085,3,117,4
5085,3,391,5
5085,3,4835,6
5085,3,3636,7
5085,3,5308,8
5085,3,31,9
5085,3,683,10
5085,3,82,11
5086,31,477,1
5086,31,63,2
5086,31,156,3
5086,31,31,4
5086,31,6424,5
5087,4,8536,1
5087,4,428,2
5087,4,4281,3
5087,4,6758,4
5087,4,1112,6
5087,4,5781,7
5087,4,9890,8
5087,4,10513,9
5087,4,170,10
5087,4,1876,12
5087,4,9688,13
5088,6,3636,1
5088,6,11486,2
5088,6,1202,4
5088,6,7721,5
5089,20,5225,1
5089,20,7662,2
5089,20,3532,3
5089,20,340,4
5089,20,1152,5
5090,35,901,1
5090,35,1546,2
5090,35,5500,3
5090,35,11691,4
5090,35,483,5
5090,35,1366,6
5090,35,636,7
5091,14,4305,1
5091,14,415,2
5091,14,2233,3
5091,14,2019,4
5091,14,259,5
5091,14,8294,6
5091,14,180,7
5091,14,2458,8
5091,14,2461,9
5091,14,18,10
5091,14,7031,11
5091,14,28,12
5091,14,9574,14
5091,14,6028,15
5091,14,2130,16
5091,14,7446,17
5091,14,1191,18
5092,4,1672,1
5092,4,1352,2
5092,4,3780,3
5092,4,483,4
5092,4,31,5
5092,4,361,6
5092,4,409,7
5092,4,1872,8
5092,4,520,9
5092,4,2319,10
5092,4,57,11
5092,4,962,12
5092,4,2073,13
5092,4,135,14
5092,4,2145,15
5092,4,2293,16
5092,4,1484,17
5092,4,4242,18
5092,4,284,19
5092,4,3757,20
5093,15,1117,1
5093,15,125,2
5093,15,11895,3
5093,15,852,4
5093,15,4869,5
5093,15,1314,6
5093,15,312,7
5093,15,6,8
5093,15,45,9
5093,15,111,10
5093,15,623,11
5093,15,2293,12
5093,15,6733,13
5093,15,200,14
5093,15,468,15
5093,15,4388,16
5093,15,1947,17
5093,15,1734,18
5093,15,1527,19
5093,15,731,20
5094,12,45,1
5094,12,17,2
5094,12,265,3
5094,12,7000,4
5094,12,623,5
5094,12,1163,6
5094,12,273,8
5094,12,1020,9
5095,6,6355,1
5095,6,3172,2
5095,6,45,3
5095,6,628,4
5095,6,135,5
5095,6,1006,6
5096,16,10857,1
5096,16,613,3
5096,16,11397,4
5097,22,2058,1
5097,22,96,2
5097,22,2851,3
5097,22,195,4
5098,27,3990,1
5098,27,3284,2
5098,27,1063,3
5098,27,7201,4
5099,11,6,1
5099,11,2824,2
5099,11,179,3
5100,3,1429,1
5100,3,7874,2
5100,3,884,4
5100,3,6762,5
5100,3,4204,6
5100,3,156,7
5100,3,309,8
5100,3,311,9
5100,3,3521,10
5100,3,4989,11
5100,3,11017,14
5100,3,5847,15
5100,3,1594,16
5100,3,13583,17
5100,3,1689,18
5100,3,10309,19
5100,3,192,20
5100,3,1902,21
5100,3,1974,22
5100,3,5390,23
5100,3,3301,24
5100,3,5850,26
5100,3,8499,28
5100,3,11,29
5100,3,122,30
5100,3,1095,31
5100,3,5660,32
5100,3,4211,33
5101,4,44,1
5101,4,31,2
5101,4,391,3
5101,4,362,4
5101,4,211,5
5101,4,416,6
5101,4,3700,7
5101,4,785,8
5102,10,6073,2
5102,10,623,3
5102,10,1246,4
5103,31,0,1
5104,5,209,1
5104,5,86,2
5104,5,47,3
5104,5,84,4
5104,5,121,5
5104,5,13294,6
5104,5,2624,7
5104,5,399,8
5104,5,1573,9
5104,5,1341,10
5104,5,370,11
5105,9,4385,2
5105,9,2078,4
5105,9,42,5
5105,9,68,6
5105,9,6422,7
5105,9,4438,8
5105,9,4986,9
5105,9,62,11
5105,9,109,12
5105,9,10121,13
5105,9,28,14
5105,9,199,15
5105,9,2129,16
5105,9,29,17
5105,9,2718,18
5105,9,3175,19
5105,9,180,20
5105,9,20,21
5105,9,2227,22
5105,9,4877,23
5105,9,6,24
5105,9,2675,25
5106,4,2035,1
5106,4,4193,2
5106,4,3014,3
5106,4,9650,4
5106,4,2758,5
5106,4,7159,6
5106,4,5881,7
5106,4,1497,9
5106,4,6315,10
5106,4,88,11
5106,4,2059,12
5106,4,864,13
5106,4,1303,14
5106,4,6924,15
5106,4,2408,16
5107,7,30,1
5107,7,2072,2
5107,7,3009,3
5107,7,6654,4
5107,7,31,5
5107,7,9520,6
5107,7,3177,7
5108,20,6709,1
5108,20,142,2
5108,20,5894,3
5108,20,2324,5
5109,4,8559,1
5109,4,3517,2
5109,4,9464,3
5109,4,468,4
5109,4,1464,5
5109,4,829,7
5109,4,3219,8
5109,4,5327,10
5110,5,7745,1
5110,5,45,2
5110,5,10141,3
5110,5,5847,4
5110,5,7094,5
5110,5,13663,8
5110,5,7375,9
5110,5,1386,11
5110,5,9931,12
5110,5,8980,13
5110,5,7590,14
5110,5,1834,15
5110,5,7251,18
5110,5,5107,19
5111,6,271,1
5111,6,948,2
5111,6,823,3
5111,6,601,4
5111,6,2798,5
5112,6,441,1
5112,6,3387,2
5112,6,852,3
5112,6,117,4
5112,6,6,5
5112,6,18,6
5113,39,807,1
5113,39,970,2
5113,39,5597,3
5113,39,2339,4
5114,6,6,1
5114,6,135,2
5114,6,2234,3
5114,6,415,4
5114,6,199,5
